tweet_id,text,user_id,user_name,in_reply_to_screen_name,created_at,hashtags,retweet_count,favorite_count,source,retweeted,lang,location,rt_from,mentions
1319046163778179072,"Exclusive: Forgotten by Obama-Biden Auto Bailout, Delphi Workers Refuse to Forget What Was Taken from Them (Part One) https://t.co/T8SME62Vb4 via @BreitbartNews Biden was a disaster on this. All talk and no action. Remember and VOTE!",0,realDonaldTrump,NA,2020-10-21T22:41:26.000+02:00,NA,13315,44214,Twitter for iPhone,false,en,NA,NA,"[""BreitbartNews""]"
1318644698341408769,Lesley Stahl of 60 Minutes not wearing a mask in the White House after her interview with me. Much more to come. https://t.co/0plZG6a4fH,0,realDonaldTrump,NA,2020-10-20T20:06:09.000+02:00,NA,58336,173377,Twitter for iPhone,false,en,NA,NA,NA
1320037462366892038,Trump Predicts 35% Growth in Q3 -- ‘We‘re Coming Back Stronger‘ https://t.co/vpHoFoeYG0 via @BreitbartNews Would be biggest ever!,0,realDonaldTrump,NA,2020-10-24T16:20:30.000+02:00,NA,7720,36980,Twitter for iPhone,false,en,NA,NA,"[""BreitbartNews""]"
1320036947897864192,Pence: Voters Know Biden and Harris ‘Are Going to Pack the Court‘ https://t.co/GCJ8LSBvWm via @BreitbartNews. With the Radical Left. Can’t let this happen. VOTE!,0,realDonaldTrump,NA,2020-10-24T16:18:28.000+02:00,NA,6907,31816,Twitter for iPhone,false,en,NA,NA,"[""BreitbartNews""]"
1320036439720165376,Presidential Promises Kept: Justice Barrett Will Fairly Apply and Honor the Law for Decades https://t.co/fgBFldfVlc via @BreitbartNews,0,realDonaldTrump,NA,2020-10-24T16:16:26.000+02:00,NA,9192,45603,Twitter for iPhone,false,en,NA,NA,"[""BreitbartNews""]"
1320035527190609920,Carney: Joe Biden‘s Energy Plan Would Eviscerate Wisconsin Sand Miners https://t.co/2PtP3Rj0Id via @BreitbartNews,0,realDonaldTrump,NA,2020-10-24T16:12:49.000+02:00,NA,6395,25398,Twitter for iPhone,false,en,NA,NA,"[""BreitbartNews""]"
1320031210790215681,"🚨 New NRSC ad in #MISen

@GaryPeters' radical left policies would hurt Michiganders. If Peters wins, Michigan loses. https://t.co…",0,realDonaldTrump,NA,2020-10-24T15:55:40.000+02:00,"[""MISen""]",3562,0,Twitter for iPhone,true,en,NA,NRSC,"[""GaryPeters""]"
1320043331192262661,".@realDonaldTrump is fighting to make sure ALL Americans have the chance to succeed.

Black prison rates are the lowest…",0,realDonaldTrump,NA,2020-10-24T16:43:50.000+02:00,NA,5835,0,Twitter for iPhone,true,en,NA,TommyHicksGOP,"[""realDonaldTrump""]"
1320042322416095232,An Apprentice Champion. Check out his very interesting new book! https://t.co/oal3j9jar8,0,realDonaldTrump,NA,2020-10-24T16:39:49.000+02:00,NA,5737,32954,Twitter for iPhone,false,en,NA,NA,NA
1320040205387255808,"Quick stop in North Carolina with a wonderful Indian Tribe, and guests. Then off to two BIG Rallies in Ohio and Wisconsin. See you later!!!",0,realDonaldTrump,NA,2020-10-24T16:31:24.000+02:00,NA,16612,111230,Twitter for iPhone,false,en,NA,NA,NA
1320035912831668224,"Trump: Biden Works for Big Tech, Big Media — They Keep Scandals Quiet https://t.co/GddS9YvM41 via @BreitbartNews",0,realDonaldTrump,NA,2020-10-24T16:14:21.000+02:00,NA,8553,35027,Twitter for iPhone,false,en,NA,NA,"[""BreitbartNews""]"
1320031296710606849,".@realDonaldTrump is the fighter we elected in 2016, and when we reelect him for four more years, the best is yet to com…",0,realDonaldTrump,NA,2020-10-24T15:56:00.000+02:00,NA,6769,0,Twitter for iPhone,true,en,NA,GOPChairwoman,"[""realDonaldTrump""]"
1320853361525166082,"Thank you Martinsburg, Pennsylvania! #MAGA https://t.co/RddwLxMfxL https://t.co/w6dpfZbdYO",0,realDonaldTrump,NA,2020-10-26T22:22:36.000+01:00,"[""MAGA""]",8105,45005,Twitter for iPhone,false,en,NA,NA,NA
1320067970467549185,"For years, Joe Biden fought to cut your Social Security and Medicare—a fact which Joe falsely denied last night. This…",0,realDonaldTrump,NA,2020-10-24T18:21:44.000+02:00,NA,46106,0,Twitter for iPhone,true,en,NA,realDonaldTrump,NA
1320857403143917568,https://t.co/aax936uVzZ,0,realDonaldTrump,NA,2020-10-26T22:38:39.000+01:00,NA,7139,40537,Twitter for iPhone,false,en,NA,NA,NA
1320689314506964997,Joe Biden called me George yesterday. Couldn’t remember my name. Got some help from the anchor to get him through the interview. The Fake News Cartel is working overtime to cover it up!,0,realDonaldTrump,NA,2020-10-26T11:30:44.000+01:00,NA,54125,268572,Twitter for iPhone,false,en,NA,NA,NA
1320857366687027205,https://t.co/UPt8DZQC4N,0,realDonaldTrump,NA,2020-10-26T22:38:31.000+01:00,NA,6458,35177,Twitter for iPhone,false,en,NA,NA,NA
